CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-1785,Male,0,Yes,No,5,No,Yes,Fiber optic,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),36.18,180.9,Yes
CUST-1786,Female,0,No,Yes,23,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.63,2268.49,Yes
CUST-1787,Female,0,Yes,No,10,Yes,No phone service,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,77.46,774.6,Yes
CUST-1788,Female,0,No,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),76.66,3373.04,Yes
CUST-1789,Female,0,Yes,No,2,No,No,DSL,Yes,Yes,No,Yes,Two year,No,Mailed check,59.1,118.2,Yes
CUST-1790,Female,0,Yes,Yes,13,No,No phone service,Fiber optic,No,No,Yes,No,Two year,No,Bank transfer (automatic),70.12,911.56,Yes
CUST-1791,Male,0,No,Yes,40,Yes,No phone service,No,No,Yes,No,No,One year,Yes,Credit card (automatic),59.72,2388.8,No
CUST-1792,Male,0,No,No,2,No,Yes,DSL,No,No,Yes,Yes,One year,Yes,Electronic check,73.97,147.94,Yes
CUST-1793,Female,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,No,No,Two year,No,Credit card (automatic),82.8,5382.0,No
CUST-1794,Female,0,Yes,Yes,63,No,No phone service,Fiber optic,Yes,No,Yes,No,One year,No,Bank transfer (automatic),87.43,5508.09,No
CUST-1795,Female,1,No,Yes,17,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),73.25,1245.25,Yes
CUST-1796,Female,0,Yes,No,9,No,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,92.14,829.26,Yes
CUST-1797,Female,0,No,Yes,15,No,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,34.13,511.95,No
CUST-1798,Male,0,Yes,No,24,Yes,No phone service,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),41.2,988.8,No
CUST-1799,Male,1,No,No,38,No,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,101.87,3871.06,No
CUST-1800,Male,0,Yes,Yes,35,No,No phone service,DSL,Yes,Yes,No,No,Two year,No,Mailed check,52.25,1828.75,No
CUST-1801,Male,0,No,No,49,Yes,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),22.29,1092.21,No
CUST-1802,Female,1,No,Yes,69,No,Yes,Fiber optic,No,No,Yes,No,Two year,Yes,Electronic check,35.38,2441.22,No
CUST-1803,Male,0,Yes,Yes,62,Yes,No,DSL,No,Yes,Yes,Yes,Two year,No,Electronic check,42.36,2626.32,No
CUST-1804,Female,1,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,No,One year,No,Credit card (automatic),115.73,6943.8,No
CUST-1805,Female,0,Yes,Yes,50,No,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,77.3,3865.0,No
CUST-1806,Female,1,No,No,9,No,No phone service,DSL,Yes,No,No,No,One year,No,Credit card (automatic),113.27,1019.43,Yes
CUST-1807,Male,0,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.52,2635.68,Yes
CUST-1808,Female,0,No,No,35,Yes,No,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),67.94,2377.9,Yes
CUST-1809,Male,0,Yes,Yes,1,Yes,No,No,No,Yes,Yes,No,Two year,No,Electronic check,51.37,51.37,Yes
CUST-1810,Male,0,No,No,40,No,No phone service,DSL,Yes,No,No,Yes,One year,No,Bank transfer (automatic),80.64,3225.6,Yes
CUST-1811,Female,0,Yes,Yes,64,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,No,Credit card (automatic),33.92,2170.88,No
CUST-1812,Female,1,No,No,22,Yes,No,Fiber optic,No,No,No,No,Two year,No,Credit card (automatic),109.83,2416.26,Yes
CUST-1813,Female,1,Yes,No,60,Yes,Yes,DSL,No,No,Yes,No,One year,Yes,Electronic check,102.93,6175.8,No
CUST-1814,Male,0,Yes,No,64,No,No phone service,No,No,No,No,No,Two year,No,Electronic check,51.75,3312.0,No
CUST-1815,Female,1,Yes,Yes,72,Yes,No,Fiber optic,No,Yes,Yes,No,Month-to-month,No,Electronic check,115.28,8300.16,No
CUST-1816,Male,0,No,Yes,11,No,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,102.52,1127.72,Yes
CUST-1817,Female,0,Yes,No,14,No,No phone service,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),86.63,1212.82,Yes
CUST-1818,Female,0,No,No,60,Yes,No phone service,DSL,Yes,No,Yes,No,Two year,No,Electronic check,32.18,1930.8,No
CUST-1819,Male,0,Yes,Yes,30,No,No phone service,DSL,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),67.82,2034.6,No
CUST-1820,Male,0,Yes,Yes,35,Yes,No phone service,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,70.61,2471.35,No
CUST-1821,Male,0,Yes,Yes,37,No,No phone service,Fiber optic,Yes,Yes,No,No,One year,Yes,Credit card (automatic),43.26,1600.62,Yes
CUST-1822,Male,1,Yes,No,5,No,No phone service,Fiber optic,Yes,No,Yes,Yes,Two year,Yes,Electronic check,28.0,140.0,Yes
CUST-1823,Male,0,No,Yes,26,Yes,No,DSL,Yes,Yes,No,No,Month-to-month,No,Electronic check,97.67,2539.42,Yes
CUST-1824,Male,1,Yes,No,62,Yes,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,32.2,1996.4,No
CUST-1825,Female,0,Yes,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,Two year,No,Credit card (automatic),79.43,317.72,Yes
CUST-1826,Female,0,No,No,42,No,No,Fiber optic,No,No,Yes,No,One year,Yes,Mailed check,113.64,4772.88,Yes
CUST-1827,Male,0,Yes,No,18,No,Yes,DSL,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),107.61,1936.98,Yes
CUST-1828,Female,1,Yes,No,40,Yes,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,47.78,1911.2,No
CUST-1829,Male,0,Yes,Yes,72,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),105.14,7570.08,No
CUST-1830,Female,0,Yes,Yes,39,No,No,DSL,No,No,No,Yes,Month-to-month,No,Electronic check,20.03,781.17,No
CUST-1831,Female,0,No,Yes,14,No,No,Fiber optic,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,21.77,304.78,No
CUST-1832,Male,0,No,No,32,No,No phone service,Fiber optic,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),80.26,2568.32,No
CUST-1833,Male,0,Yes,No,51,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),56.48,2880.48,No
CUST-1834,Male,0,No,Yes,38,No,No,DSL,No,No,No,No,Month-to-month,No,Credit card (automatic),58.65,2228.7,No
CUST-1835,Female,0,No,No,23,Yes,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,76.44,1758.12,Yes
CUST-1836,Male,0,Yes,No,63,No,Yes,DSL,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,39.18,2468.34,No
CUST-1837,Female,0,No,No,15,No,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,41.18,617.7,Yes
CUST-1838,Male,0,Yes,Yes,25,Yes,No phone service,Fiber optic,No,Yes,No,No,Two year,Yes,Mailed check,68.46,1711.5,No
CUST-1839,Female,0,No,No,17,Yes,No phone service,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.43,1622.31,Yes
CUST-1840,Female,0,No,Yes,66,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),81.95,5408.7,No
CUST-1841,Male,1,No,Yes,53,No,No,Fiber optic,No,No,No,Yes,One year,Yes,Mailed check,49.74,2636.22,No
CUST-1842,Female,0,Yes,Yes,51,No,No,DSL,No,No,Yes,Yes,Two year,No,Mailed check,63.03,3214.53,No
CUST-1843,Female,0,No,Yes,39,No,No phone service,Fiber optic,Yes,No,Yes,Yes,One year,No,Electronic check,37.07,1445.73,No
CUST-1844,Male,0,Yes,Yes,51,Yes,No phone service,DSL,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.46,1400.46,No
CUST-1845,Female,0,Yes,No,70,No,Yes,No,Yes,Yes,Yes,No,One year,No,Electronic check,98.27,6878.9,No
CUST-1846,Male,0,No,Yes,6,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,46.54,279.24,Yes
CUST-1847,Male,0,Yes,Yes,67,Yes,Yes,Fiber optic,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),37.78,2531.26,No
CUST-1848,Male,0,No,Yes,7,Yes,No phone service,DSL,No,No,No,No,One year,No,Bank transfer (automatic),89.16,624.12,Yes
CUST-1849,Male,1,Yes,No,51,No,Yes,Fiber optic,No,Yes,No,No,One year,No,Bank transfer (automatic),81.81,4172.31,No
CUST-1850,Female,0,Yes,No,72,No,No,DSL,No,No,No,Yes,Two year,No,Mailed check,83.32,5999.04,No
CUST-1851,Female,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,One year,No,Electronic check,42.89,1801.38,No
CUST-1852,Female,0,No,No,64,No,No phone service,DSL,Yes,Yes,Yes,No,One year,Yes,Credit card (automatic),43.26,2768.64,No
CUST-1853,Male,0,No,Yes,15,Yes,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,42.08,631.2,Yes
CUST-1854,Female,0,No,Yes,29,Yes,No,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),37.38,1084.02,No
CUST-1855,Female,0,Yes,No,33,No,No phone service,No,No,No,Yes,No,Month-to-month,No,Electronic check,85.57,2823.81,Yes
CUST-1856,Male,0,Yes,No,27,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),104.8,2829.6,Yes
CUST-1857,Male,0,Yes,No,36,Yes,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),92.43,3327.48,Yes
CUST-1858,Female,0,No,No,29,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Mailed check,99.21,2877.09,Yes
CUST-1859,Male,0,Yes,Yes,38,Yes,No phone service,No,No,No,Yes,No,Two year,No,Mailed check,60.48,2298.24,No
CUST-1860,Male,0,No,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.41,4868.37,No
CUST-1861,Male,0,Yes,No,27,Yes,No phone service,DSL,Yes,No,No,No,One year,Yes,Credit card (automatic),55.42,1496.34,No
CUST-1862,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.55,3990.25,No
CUST-1863,Female,0,Yes,No,33,Yes,No,DSL,Yes,No,No,No,Two year,No,Credit card (automatic),68.16,2249.28,No
CUST-1864,Male,0,Yes,No,68,Yes,No phone service,DSL,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,37.69,2562.92,No
CUST-1865,Male,1,No,No,66,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Two year,No,Electronic check,58.71,3874.86,No
CUST-1866,Male,0,Yes,No,10,No,No phone service,No,No,No,No,No,One year,Yes,Bank transfer (automatic),116.38,1163.8,Yes
CUST-1867,Male,0,No,Yes,5,No,Yes,DSL,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),44.86,224.3,Yes
CUST-1868,Male,0,Yes,Yes,38,Yes,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),33.38,1268.44,No
CUST-1869,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,61.86,804.18,Yes
CUST-1870,Male,0,No,Yes,31,No,No phone service,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),99.03,3069.93,Yes
CUST-1871,Male,0,No,Yes,47,No,No phone service,DSL,Yes,Yes,No,Yes,One year,No,Mailed check,78.21,3675.87,No
CUST-1872,Female,0,Yes,Yes,52,No,Yes,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),88.1,4581.2,No
CUST-1873,Male,0,Yes,No,56,No,Yes,DSL,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,38.97,2182.32,No
CUST-1874,Female,1,Yes,No,15,No,No,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),81.89,1228.35,Yes
CUST-1875,Male,0,Yes,Yes,29,Yes,No,DSL,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),52.35,1518.15,No
CUST-1876,Male,0,Yes,No,8,No,Yes,Fiber optic,No,Yes,No,No,Month-to-month,No,Credit card (automatic),103.43,827.44,Yes
CUST-1877,Male,1,Yes,Yes,5,No,No phone service,No,No,No,No,No,Month-to-month,Yes,Electronic check,82.93,414.65,Yes
CUST-1878,Male,0,No,No,29,No,No,DSL,No,Yes,Yes,No,Two year,No,Mailed check,39.89,1156.81,No
CUST-1879,Female,1,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,Yes,One year,No,Electronic check,26.46,1243.62,No
CUST-1880,Male,0,No,No,68,Yes,Yes,DSL,Yes,Yes,No,No,Two year,No,Mailed check,24.26,1649.68,No
CUST-1881,Male,0,Yes,No,45,Yes,No phone service,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,57.14,2571.3,No
CUST-1882,Female,0,Yes,No,2,Yes,Yes,DSL,Yes,No,No,Yes,One year,No,Credit card (automatic),46.59,93.18,Yes
CUST-1883,Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),84.61,2284.47,Yes
CUST-1884,Male,0,No,Yes,36,Yes,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),69.93,2517.48,No
CUST-1885,Female,1,No,Yes,36,No,Yes,No,No,No,Yes,No,One year,No,Electronic check,46.6,1677.6,No
CUST-1886,Female,0,Yes,No,26,Yes,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),34.92,907.92,No
CUST-1887,Female,0,Yes,Yes,43,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),32.72,1406.96,No
CUST-1888,Male,1,No,No,27,No,No phone service,No,Yes,Yes,No,No,One year,No,Mailed check,106.47,2874.69,Yes
CUST-1889,Male,0,No,Yes,69,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,44.35,3060.15,No
CUST-1890,Male,0,No,No,20,No,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),85.17,1703.4,Yes
CUST-1891,Female,1,Yes,Yes,11,No,No,DSL,No,No,No,Yes,Two year,No,Electronic check,101.07,1111.77,Yes
CUST-1892,Male,0,Yes,No,38,Yes,No phone service,No,No,No,No,No,Two year,No,Credit card (automatic),81.41,3093.58,No
CUST-1893,Female,0,Yes,Yes,6,No,No phone service,No,No,No,Yes,Yes,One year,No,Electronic check,105.96,635.76,Yes
CUST-1894,Male,1,No,No,72,No,No phone service,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),59.24,4265.28,No
CUST-1895,Male,0,No,Yes,23,No,No phone service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,115.62,2659.26,Yes
CUST-1896,Female,0,Yes,No,47,No,No phone service,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),33.31,1565.57,No
CUST-1897,Male,0,Yes,No,46,Yes,No,Fiber optic,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),30.21,1389.66,No
CUST-1898,Female,0,No,No,12,No,Yes,Fiber optic,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),85.87,1030.44,Yes
CUST-1899,Female,1,Yes,Yes,13,Yes,No phone service,No,Yes,Yes,No,No,Two year,Yes,Credit card (automatic),114.28,1485.64,Yes
CUST-1900,Male,0,No,Yes,62,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Electronic check,100.89,6255.18,Yes
CUST-1901,Female,0,No,Yes,60,No,Yes,DSL,No,No,Yes,No,Two year,Yes,Electronic check,27.64,1658.4,No
CUST-1902,Male,0,Yes,No,43,No,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,47.94,2061.42,No
CUST-1903,Male,0,No,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,One year,No,Mailed check,113.03,7686.04,No
CUST-1904,Female,0,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No,One year,Yes,Electronic check,45.31,226.55,Yes
CUST-1905,Male,1,No,Yes,37,Yes,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),98.12,3630.44,Yes
CUST-1906,Female,0,No,Yes,72,No,Yes,DSL,No,No,Yes,No,One year,Yes,Mailed check,102.51,7380.72,No
CUST-1907,Male,0,Yes,Yes,31,No,No,DSL,No,Yes,Yes,Yes,One year,Yes,Electronic check,69.55,2156.05,No
CUST-1908,Male,0,No,Yes,9,No,Yes,DSL,No,No,Yes,No,One year,No,Electronic check,58.63,527.67,Yes
CUST-1909,Male,0,Yes,No,51,No,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),65.01,3315.51,No
CUST-1910,Male,0,Yes,Yes,29,Yes,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),42.7,1238.3,No
CUST-1911,Male,0,No,Yes,40,No,Yes,DSL,Yes,No,Yes,No,Month-to-month,No,Electronic check,108.94,4357.6,Yes
CUST-1912,Female,0,Yes,No,41,Yes,No phone service,No,No,Yes,Yes,No,One year,No,Mailed check,65.06,2667.46,No
CUST-1913,Female,0,Yes,No,11,No,No phone service,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),108.25,1190.75,Yes
CUST-1914,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),30.57,703.11,No
CUST-1915,Female,0,Yes,Yes,1,Yes,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),118.83,118.83,Yes
CUST-1916,Female,0,Yes,No,46,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),64.33,2959.18,No
CUST-1917,Female,0,Yes,No,21,No,No,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),24.78,520.38,No
CUST-1918,Male,1,No,No,36,Yes,No phone service,Fiber optic,No,No,Yes,Yes,One year,Yes,Mailed check,23.8,856.8,No
CUST-1919,Male,0,Yes,Yes,54,No,Yes,DSL,No,No,Yes,Yes,One year,Yes,Mailed check,94.62,5109.48,Yes
CUST-1920,Female,1,No,Yes,57,No,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),85.9,4896.3,No
CUST-1921,Female,0,No,Yes,1,Yes,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.21,100.21,Yes
CUST-1922,Male,0,Yes,No,63,Yes,No,DSL,No,No,Yes,Yes,Two year,No,Electronic check,30.54,1924.02,No
CUST-1923,Male,1,No,No,54,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),23.56,1272.24,No
CUST-1924,Male,0,No,No,55,Yes,No phone service,DSL,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),70.86,3897.3,No
CUST-1925,Female,1,Yes,Yes,40,No,No phone service,DSL,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),58.76,2350.4,No
CUST-1926,Female,0,Yes,No,15,Yes,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,66.19,992.85,Yes
CUST-1927,Female,0,Yes,Yes,21,Yes,No phone service,Fiber optic,Yes,No,No,No,Month-to-month,Yes,Electronic check,119.16,2502.36,Yes
CUST-1928,Male,0,No,No,47,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,117.07,5502.29,Yes
CUST-1929,Male,0,No,Yes,53,No,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,114.23,6054.19,No
CUST-1930,Female,0,Yes,Yes,9,Yes,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),98.38,885.42,Yes
CUST-1931,Female,0,Yes,No,52,No,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),55.48,2884.96,No
CUST-1932,Male,0,No,Yes,57,Yes,No phone service,Fiber optic,No,No,No,Yes,One year,Yes,Bank transfer (automatic),61.21,3488.97,No
CUST-1933,Male,0,No,No,26,Yes,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,74.96,1948.96,Yes
CUST-1934,Male,0,No,Yes,41,No,No,DSL,No,No,No,Yes,Month-to-month,No,Mailed check,103.05,4225.05,No
CUST-1935,Male,0,No,No,35,Yes,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),26.87,940.45,No
CUST-1936,Female,1,Yes,No,63,Yes,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),62.43,3933.09,No
CUST-1937,Male,0,No,Yes,25,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,28.26,706.5,No
CUST-1938,Male,1,No,No,38,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Two year,No,Mailed check,71.47,2715.86,No
CUST-1939,Male,1,No,Yes,2,Yes,Yes,DSL,No,Yes,No,No,One year,No,Mailed check,109.89,219.78,Yes
CUST-1940,Female,0,No,No,7,Yes,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,98.25,687.75,Yes
CUST-1941,Female,0,Yes,No,34,Yes,No phone service,No,No,Yes,Yes,No,One year,Yes,Credit card (automatic),42.78,1454.52,No
CUST-1942,Male,0,Yes,No,17,No,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),117.6,1999.2,Yes
CUST-1943,Male,0,No,No,43,Yes,Yes,DSL,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,86.74,3729.82,No
CUST-1944,Male,0,No,Yes,59,No,No phone service,Fiber optic,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),21.04,1241.36,No
CUST-1945,Female,0,Yes,No,51,Yes,No phone service,DSL,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),45.54,2322.54,No
CUST-1946,Female,0,Yes,No,54,No,No,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,46.07,2487.78,No
CUST-1947,Female,0,No,Yes,24,Yes,No,Fiber optic,Yes,No,No,Yes,One year,Yes,Electronic check,26.93,646.32,No
CUST-1948,Male,0,No,Yes,25,No,No,Fiber optic,Yes,No,No,No,Month-to-month,No,Mailed check,115.98,2899.5,Yes
CUST-1949,Female,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,Yes,Two year,Yes,Mailed check,67.83,4815.93,No
CUST-1950,Male,0,Yes,Yes,52,No,No,Fiber optic,No,No,Yes,No,Month-to-month,No,Credit card (automatic),109.58,5698.16,No
CUST-1951,Male,0,Yes,Yes,70,No,Yes,Fiber optic,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),52.22,3655.4,No
CUST-1952,Male,0,Yes,Yes,33,Yes,No phone service,No,No,No,Yes,Yes,One year,No,Electronic check,32.52,1073.16,No
CUST-1953,Female,0,Yes,No,49,No,Yes,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),67.43,3304.07,Yes
CUST-1954,Male,0,Yes,Yes,29,Yes,Yes,Fiber optic,No,No,Yes,Yes,Two year,Yes,Mailed check,31.4,910.6,No
CUST-1955,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,Month-to-month,No,Electronic check,68.6,4321.8,No
CUST-1956,Female,0,Yes,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Electronic check,112.03,2464.66,Yes
CUST-1957,Male,0,Yes,No,26,Yes,Yes,DSL,No,Yes,No,Yes,Two year,Yes,Electronic check,72.08,1874.08,Yes
CUST-1958,Male,0,Yes,No,28,Yes,No,Fiber optic,No,Yes,Yes,Yes,One year,Yes,Electronic check,81.65,2286.2,No
CUST-1959,Female,0,Yes,No,49,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),35.66,1747.34,No
CUST-1960,Male,0,No,Yes,71,Yes,No phone service,Fiber optic,Yes,No,Yes,Yes,One year,No,Electronic check,24.37,1730.27,No
CUST-1961,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Two year,Yes,Mailed check,31.08,1522.92,No
CUST-1962,Male,0,Yes,Yes,20,Yes,No phone service,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),79.85,1597.0,Yes
CUST-1963,Female,0,No,Yes,63,Yes,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,29.5,1858.5,No
CUST-1964,Female,1,No,No,61,Yes,No,DSL,Yes,Yes,No,Yes,One year,No,Mailed check,57.6,3513.6,No
CUST-1965,Female,0,No,Yes,49,Yes,No,DSL,Yes,No,Yes,No,One year,No,Bank transfer (automatic),75.01,3675.49,No
CUST-1966,Female,0,No,No,71,No,Yes,DSL,Yes,No,Yes,No,One year,Yes,Electronic check,58.87,4179.77,No
CUST-1967,Male,0,No,No,1,No,Yes,DSL,Yes,Yes,No,No,One year,No,Electronic check,36.37,36.37,Yes
CUST-1968,Male,0,No,Yes,13,Yes,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,47.38,615.94,Yes
CUST-1969,Female,0,Yes,Yes,51,No,No phone service,Fiber optic,No,Yes,No,No,One year,No,Electronic check,112.83,5754.33,Yes
CUST-1970,Female,0,Yes,Yes,56,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),87.6,4905.6,No
CUST-1971,Male,0,Yes,No,62,Yes,No,DSL,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),69.6,4315.2,No
CUST-1972,Male,0,Yes,Yes,32,Yes,No phone service,No,No,Yes,Yes,Yes,Two year,No,Electronic check,21.27,680.64,No
CUST-1973,Male,0,Yes,No,30,Yes,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,119.24,3577.2,Yes
CUST-1974,Male,1,No,Yes,29,Yes,No phone service,Fiber optic,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),87.15,2527.35,Yes
CUST-1975,Male,1,Yes,No,49,No,No,Fiber optic,Yes,No,No,No,Two year,No,Bank transfer (automatic),51.69,2532.81,No
CUST-1976,Male,0,Yes,Yes,45,No,No phone service,No,No,No,Yes,No,One year,No,Credit card (automatic),107.93,4856.85,No
CUST-1977,Female,0,No,Yes,30,No,Yes,DSL,No,No,Yes,Yes,Two year,Yes,Mailed check,45.84,1375.2,No
CUST-1978,Male,0,No,No,16,No,No,DSL,Yes,Yes,No,No,Two year,No,Mailed check,74.4,1190.4,No
CUST-1979,Male,0,Yes,Yes,40,Yes,No,DSL,No,Yes,No,No,Month-to-month,No,Electronic check,83.61,3344.4,No
CUST-1980,Female,0,No,Yes,19,No,No phone service,Fiber optic,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),42.11,800.09,No
CUST-1981,Male,0,No,Yes,18,Yes,No,DSL,No,No,Yes,No,One year,No,Mailed check,117.84,2121.12,Yes
CUST-1982,Male,0,No,Yes,1,No,No,DSL,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),94.82,94.82,Yes
